0	0.6079774	0.7799457	0.3449782	0.2270159	0.4254587	0.0478317	0.2222698	0.0986266	0.1801277	0.1159607	0.1071149	0.0266942	0.0186664	0.4559823	0.7395556	0.0234467	0.1703272	0.3642234	0.1329781	0.3355613
50	0.5262085	0.6796944	0.1761551	0.2295746	0.2200333	0.0374541	0.2480768	0.1223204	0.1299903	0.193223	0.1248671	0.0332455	0.0279161	0.6947102	0.902706	0.0008881	0.2078305	0.3444252	0.1237157	0.2626816
100	0.446731	0.7259471	0.1198666	0.1646294	0.3537911	0.0238667	0.2807692	0.0958739	0.2492717	0.1415333	0.1787113	0.0205941	0.0319611	0.8418173	0.8204784	0.0015483	0.1512339	0.4068292	0.1773782	0.340213
150	0.6439046	0.6109948	0.1349154	0.2467108	0.2830065	0.059289	0.2580961	0.1057692	0.1907071	0.1770762	0.1140055	0.0080489	0.0221641	0.8454911	0.6697394	0.0006505	0.1876158	0.302416	0.1192858	0.3394164
200	0.5746604	0.7908117	0.0911689	0.2064149	0.2584375	0.0381993	0.2309038	0.1028959	0.1571296	0.1669686	0.1269301	0.0075426	0.0245459	0.6925688	0.6812181	0.0000165	0.1350415	0.3819899	0.0499932	0.2854068
250	0.5182961	0.7456203	0.0952764	0.1883259	0.2534663	0.0330752	0.1848615	0.1054857	0.1926854	0.09154	0.1615991	0.0398085	0.0303295	0.6606848	0.6891937	0.0000279	0.166201	0.3463196	0.0736179	0.252813
300	0.6493567	0.6766498	0.1349828	0.2298109	0.3104683	0.0247818	0.318878	0.1032393	0.2346382	0.1360894	0.1287478	0.0158279	0.0179237	0.7134928	0.6101187	0.0002522	0.1430314	0.4469584	0.1375589	0.2728224
350	0.4227323	0.7723644	0.1403329	0.2184615	0.3147358	0.0435706	0.2544766	0.0660442	0.2156652	0.1734318	0.1490925	0.0119176	0.0284204	0.6863656	0.8999578	0.0001342	0.1574359	0.3645424	0.1681759	0.278217
400	0.56776	0.6896809	0.1797753	0.2942451	0.3225257	0.0555687	0.1775542	0.0725783	0.2049041	0.2224695	0.2263919	0.0389192	0.0369743	0.6190683	0.6830184	0.0002876	0.1403703	0.3285173	0.1706202	0.3933912
450	0.6240607	0.7691372	0.1486778	0.2839639	0.3302686	0.0211443	0.192867	0.0861891	0.1644603	0.2522252	0.0944801	0.0093545	0.0343109	0.7336262	0.5440366	0.0054171	0.2042191	0.33675	0.1591407	0.3717385
500	0.4363909	0.6444331	0.0852187	0.2479679	0.2428461	0.0209652	0.2048332	0.1598337	0.1661743	0.2220774	0.1537959	0.0432636	0.0432396	0.6619544	0.6707721	0.0005623	0.2343028	0.3546445	0.1216293	0.3895689
550	0.4549038	0.6685867	0.2497051	0.2087569	0.2680923	0.0679705	0.2038467	0.1021	0.1820933	0.1430094	0.1967639	0.0689073	0.0159892	0.4545575	0.8236216	0.0415761	0.1783843	0.3550568	0.1680265	0.339724
600	0.4319166	0.7389608	0.4548388	0.3142391	0.272062	0.0129073	0.2166401	0.1434402	0.1387608	0.2050851	0.1319327	0.0239513	0.0288516	0.4362906	0.7215828	0.025799	0.2231046	0.3587161	0.2257422	0.3733378
650	0.5025155	0.8256711	0.2914308	0.2699827	0.2965488	0.0111105	0.2597084	0.1218267	0.1247921	0.2102794	0.1315045	0.0403572	0.0253064	0.3865204	0.7244166	0.0115483	0.1588583	0.3597027	0.2318811	0.2634085
700	0.6335617	0.6950238	0.3954793	0.2417062	0.3502562	0.0156123	0.2200537	0.1091915	0.1650734	0.1726891	0.122431	0.0320834	0.0430247	0.4441872	0.7125352	0.0027461	0.2307145	0.2740131	0.2395375	0.2609118
750	0.5240499	0.7140632	0.2899453	0.2029498	0.3051055	0.0204947	0.311983	0.1155969	0.1735036	0.1141768	0.0808318	0.0275903	0.0395552	0.4420112	0.6972272	0.0142778	0.082454	0.387136	0.2182005	0.2886028
800	0.5170065	0.7904889	0.4136896	0.1693827	0.2361251	0.022935	0.2236872	0.1149106	0.2470959	0.1865389	0.1430004	0.0417995	0.0416004	0.4704553	0.6692338	0.0067016	0.1507321	0.3108635	0.1325676	0.3479111
850	0.5038511	0.6408783	0.3843807	0.2015316	0.4074343	0.022561	0.2983723	0.1368739	0.2505759	0.1764964	0.1522966	0.0199006	0.0264213	0.4349761	0.5430802	0.0133169	0.288275	0.3400896	0.2142769	0.3091665
900	0.5103494	0.6907394	0.4180051	0.2455836	0.3163565	0.06178	0.2794137	0.1339006	0.2029707	0.2075938	0.1347178	0.0222071	0.0583075	0.4544165	0.7553528	0.0181298	0.1924027	0.4020576	0.1424003	0.3898653
950	0.5966099	0.8212627	0.3697288	0.2525374	0.3807603	0.0279468	0.2477804	0.2093629	0.1630001	0.1341687	0.1211018	0.0317422	0.0543196	0.4491206	0.6521902	0.0132971	0.1736437	0.3341101	0.1813145	0.3599119
1000	0.5837877	0.6736369	0.2973243	0.1729708	0.240368	0.0095996	0.2226095	0.1315064	0.1723468	0.1397178	0.1507631	0.0254318	0.0454212	0.4463305	0.7450321	0.0176593	0.1575795	0.3418335	0.148163	0.3958441
																				
0	0.530761	0.79367	0.3831851	0.2301903	0.3023811	0.0506748	0.2031646	0.1333927	0.1663766	0.1097613	0.171839	0.0184569	0.0350314	0.4695597	0.7030476	0.0165009	0.1691311	0.309028	0.1382837	0.2107229
50	0.6323785	0.3370084	0.1218105	0.2765934	0.3318601	0.0401861	0.1480409	0.1310617	0.228683	0.1425183	0.0822467	0.001649	0.0246079	0.4322888	0.793057	0.0199426	0.0587267	0.1353399	0.1897019	0.3060715
100	0.4211801	0.2522984	0.0325281	0.3968608	0.4559646	0.0450821	0.4046619	0.1537327	0.1576954	0.4247408	0.2118977	0.002046	0.0141058	0.3018011	0.6790136	0.0081149	0.0406734	0.0778729	0.3870832	0.4521659
150	0.2486876	0.2143556	0.073625	0.6124832	0.5074614	0.007137	0.3444896	0.1780672	0.137539	0.6510667	0.248696	0.0111378	0.0409307	0.2820698	0.5423574	0.0362248	0.1160211	0.0304565	0.5344266	0.5409922
200	0.1256152	0.2209478	0.0830898	0.6341936	0.6745705	0.0119345	0.4083587	0.1815515	0.1752558	0.5899828	0.3974481	0.0121593	0.022772	0.1729716	0.3998566	0.020588	0.0934128	0.011799	0.7101425	0.5447298
250	0.1204696	0.288288	0.0725315	0.7178735	0.5975646	0.0088149	0.3995453	0.2859082	0.1556714	0.7920989	0.4964935	0.0188764	0.0197154	0.0815399	0.4955508	0.0363613	0.1045802	0.0043243	0.6862726	0.5505231
300	0.0916984	0.2514682	0.0723241	0.7443198	0.6787964	0.0081067	0.5903433	0.2489713	0.0586636	0.7283256	0.4686738	0.0089959	0.0322891	0.1176705	0.362784	0.0464815	0.0789469	0.0078312	0.7916347	0.7029396
350	0.0652666	0.2002462	0.066692	0.7291276	0.6326843	0.0419802	0.5632147	0.4746863	0.0576503	0.66799	0.4207571	0.0273464	0.0294516	0.1555298	0.3259779	0.0921285	0.13567	0.0111677	0.7909421	0.6866889
400	0.0375969	0.2019569	0.0676219	0.6382925	0.6826356	0.0213879	0.5543933	0.3656519	0.0970459	0.6707008	0.3839848	0.0134906	0.056449	0.081671	0.2105451	0.0918871	0.070602	0.0182362	0.6589594	0.6399931
450	0.0348888	0.1754389	0.049081	0.7853883	0.654999	0.036038	0.6314119	0.3985147	0.0782325	0.6459123	0.632367	0.0193012	0.0297284	0.1044401	0.256435	0.1088872	0.0417053	0.0060262	0.7537525	0.6665618
500	0.041157	0.2411186	0.0892517	0.7900393	0.5493845	0.0247303	0.5807759	0.3121508	0.0979362	0.776187	0.4073622	0.0135467	0.0406582	0.0855302	0.1958078	0.1043376	0.0923367	0.0008721	0.8173199	0.5623531
550	0.095841	0.5716389	0.6018748	0.7823178	0.6283302	0.0208059	0.5819343	0.3289086	0.0733944	0.6341146	0.5551258	0.078975	0.0427743	0.1700405	0.3896722	0.0308394	0.3335141	0.3506522	0.8280979	0.6526664
600	0.2515433	0.6745268	0.4874622	0.5452919	0.4587536	0.0180019	0.367476	0.2318474	0.0533877	0.4515737	0.2267308	0.0388316	0.0368313	0.2490427	0.6776303	0.0110666	0.39821	0.4694293	0.6128809	0.5103471
650	0.5006064	0.7137074	0.3355843	0.2685017	0.3513395	0.0223459	0.2767059	0.3237327	0.1096151	0.2054867	0.1491261	0.022687	0.008927	0.2623334	0.7020771	0.014179	0.3008315	0.3921194	0.4234568	0.3358303
700	0.4492081	0.8524597	0.3480159	0.2584666	0.4383291	0.0265505	0.1786299	0.14223	0.1114772	0.1720342	0.12956	0.0287906	0.0183609	0.3774006	0.6806259	0.014005	0.2515032	0.3163272	0.2921903	0.33308
750	0.4879286	0.5304327	0.3749858	0.2496589	0.4234029	0.0046303	0.2045278	0.1787138	0.110221	0.1625628	0.1598281	0.0236152	0.0281951	0.4153776	0.6577717	0.0135298	0.1664869	0.2625967	0.254028	0.319232
800	0.5066551	0.6662779	0.2982137	0.2362176	0.3802407	0.0073474	0.1667496	0.1721082	0.1223791	0.1668708	0.1529147	0.0222756	0.0141929	0.4158544	0.6922922	0.0340704	0.1817975	0.3687996	0.2540012	0.3780365
850	0.6155216	0.7012298	0.3275308	0.2257386	0.3038253	0.0196216	0.1193718	0.0861454	0.1406277	0.0998171	0.2322362	0.0396646	0.0195545	0.3359235	0.7373143	0.013655	0.1422385	0.3844781	0.309716	0.3430274
900	0.6806869	0.5773316	0.3412254	0.2812436	0.2430563	0.0094087	0.1342784	0.0856984	0.1403473	0.190091	0.1778831	0.0240563	0.0329685	0.4548528	0.7701618	0.0317593	0.200029	0.3352815	0.1928264	0.3307039
950	0.6291587	0.8379521	0.4285712	0.2848036	0.2875376	0.0463212	0.1692853	0.1451479	0.1710907	0.1658127	0.1379153	0.0108755	0.0236129	0.4058742	0.6521252	0.0154757	0.1785907	0.4138656	0.1659297	0.2921322
1000	0.5632175	0.7545133	0.2567701	0.3135914	0.211898	0.0315483	0.141341	0.1019734	0.172978	0.1195658	0.1587484	0.0197478	0.0339681	0.388228	0.7225145	0.0133502	0.1400787	0.3909155	0.1080655	0.2788112
																				
0	0.6025134	0.854922	0.3366265	0.1854484	0.2967391	0.0450142	0.1872904	0.096382	0.1805674	0.1183134	0.1477141	0.0130046	0.0358699	0.5318599	0.7223937	0.0196076	0.1587425	0.405202	0.1160506	0.3330888
50	0.6058614	0.6171527	0.1051663	0.141354	0.2681655	0.0403743	0.1324586	0.1027192	0.1611757	0.0410342	0.0907413	0.057218	0.0133789	0.5375339	0.7673327	0.0092719	0.0809929	0.3323577	0.0682332	0.2870946
100	0.5143216	0.5696673	0.1309998	0.2013071	0.3072724	0.111394	0.1766804	0.1188645	0.195799	0.025185	0.1394613	0.0406071	0.0055248	0.5641905	0.7877551	0.0262649	0.1167174	0.3494951	0.1749075	0.3280028
150	0.3378855	0.4680562	0.0944872	0.2623078	0.3567297	0.1126021	0.1919454	0.0999373	0.1484021	0.0453077	0.1759878	0.0482632	0.0028953	0.5727196	0.7037005	0.0104384	0.133747	0.3904893	0.1150404	0.453211
200	0.3116065	0.5195474	0.1868577	0.3434904	0.3305399	0.0488932	0.2060145	0.1312984	0.1372059	0.1192571	0.1507794	0.0506301	0.0000998	0.4977721	0.5622942	0.006588	0.1313979	0.3899368	0.2077754	0.5144526
250	0.3369386	0.410153	0.1665593	0.3859062	0.3241336	0.031196	0.1711925	0.1291632	0.1354979	0.0501583	0.1575811	0.0366212	0.0000345	0.4972187	0.7010734	0.0173789	0.1828802	0.5116345	0.2152064	0.4111203
300	0.361753	0.4922386	0.1218395	0.3631546	0.392085	0.0345035	0.2134619	0.1384058	0.1258449	0.0455567	0.1388649	0.0179286	0.0000263	0.4705821	0.6818285	0.0231329	0.1107565	0.4885691	0.19702	0.4251388
350	0.2368518	0.4203056	0.0889317	0.2696117	0.4236094	0.0184462	0.1350529	0.1503111	0.1885637	0.0480213	0.1304081	0.0357137	0.0000446	0.5152317	0.6389661	0.0214647	0.1807897	0.3430462	0.2191976	0.5229957
