hyfR	hyfF	1
hyfR	hyfH	1
hyfR	hyfI	1
hyfR	hyfJ	1
hyfR	focB	1
hyfR	hyfC	1
hyfR	hyfA	1
fhlA	hyfR	1
fhlA	hycB	1
fhlA	hyfF	1
fhlA	hyfH	1
fhlA	hypC	1
fhlA	hycG	1
fhlA	hycF	1
fhlA	hyfI	1
fhlA	hyfJ	1
fhlA	hypA	1
fhlA	hycA	1
fhlA	focB	1
fhlA	hycE	1
fhlA	hypE	1
fhlA	hyfC	1
fhlA	hypD	1
fhlA	hyfA	1
nsrR	fhlA	1
nsrR	feaR	1
nsrR	hycB	1
nsrR	hypC	1
nsrR	hycG	1
nsrR	hycF	1
nsrR	hypA	1
nsrR	hycA	1
nsrR	hycE	1
nsrR	hypE	1
nsrR	hypD	1
hyfR	fhlA	0
hyfR	nsrR	0
hyfR	feaR	0
hyfR	hycB	0
hyfR	hypC	0
hyfR	hycG	0
hyfR	hycF	0
hyfR	hypA	0
hyfR	hycA	0
hyfR	hycE	0
hyfR	hypE	0
hyfR	hypD	0
fhlA	nsrR	0
fhlA	feaR	0
nsrR	hyfR	0
nsrR	hyfF	0
nsrR	hyfH	0
nsrR	hyfI	0
nsrR	hyfJ	0
nsrR	focB	0
nsrR	hyfC	0
nsrR	hyfA	0
feaR	hyfR	0
feaR	fhlA	0
feaR	nsrR	0
feaR	hycB	0
feaR	hyfF	0
feaR	hyfH	0
feaR	hypC	0
feaR	hycG	0
feaR	hycF	0
feaR	hyfI	0
feaR	hyfJ	0
feaR	hypA	0
feaR	hycA	0
feaR	focB	0
feaR	hycE	0
feaR	hypE	0
feaR	hyfC	0
feaR	hypD	0
feaR	hyfA	0
hycB	hyfR	0
hycB	fhlA	0
hycB	nsrR	0
hycB	feaR	0
hycB	hyfF	0
hycB	hyfH	0
hycB	hypC	0
hycB	hycG	0
hycB	hycF	0
hycB	hyfI	0
hycB	hyfJ	0
hycB	hypA	0
hycB	hycA	0
hycB	focB	0
hycB	hycE	0
hycB	hypE	0
hycB	hyfC	0
hycB	hypD	0
hycB	hyfA	0
hyfF	hyfR	0
hyfF	fhlA	0
hyfF	nsrR	0
hyfF	feaR	0
hyfF	hycB	0
hyfF	hyfH	0
hyfF	hypC	0
hyfF	hycG	0
hyfF	hycF	0
hyfF	hyfI	0
hyfF	hyfJ	0
hyfF	hypA	0
hyfF	hycA	0
hyfF	focB	0
hyfF	hycE	0
hyfF	hypE	0
hyfF	hyfC	0
hyfF	hypD	0
hyfF	hyfA	0
hyfH	hyfR	0
hyfH	fhlA	0
hyfH	nsrR	0
hyfH	feaR	0
hyfH	hycB	0
hyfH	hyfF	0
hyfH	hypC	0
hyfH	hycG	0
hyfH	hycF	0
hyfH	hyfI	0
hyfH	hyfJ	0
hyfH	hypA	0
hyfH	hycA	0
hyfH	focB	0
hyfH	hycE	0
hyfH	hypE	0
hyfH	hyfC	0
hyfH	hypD	0
hyfH	hyfA	0
hypC	hyfR	0
hypC	fhlA	0
hypC	nsrR	0
hypC	feaR	0
hypC	hycB	0
hypC	hyfF	0
hypC	hyfH	0
hypC	hycG	0
hypC	hycF	0
hypC	hyfI	0
hypC	hyfJ	0
hypC	hypA	0
hypC	hycA	0
hypC	focB	0
hypC	hycE	0
hypC	hypE	0
hypC	hyfC	0
hypC	hypD	0
hypC	hyfA	0
hycG	hyfR	0
hycG	fhlA	0
hycG	nsrR	0
hycG	feaR	0
hycG	hycB	0
hycG	hyfF	0
hycG	hyfH	0
hycG	hypC	0
hycG	hycF	0
hycG	hyfI	0
hycG	hyfJ	0
hycG	hypA	0
hycG	hycA	0
hycG	focB	0
hycG	hycE	0
hycG	hypE	0
hycG	hyfC	0
hycG	hypD	0
hycG	hyfA	0
hycF	hyfR	0
hycF	fhlA	0
hycF	nsrR	0
hycF	feaR	0
hycF	hycB	0
hycF	hyfF	0
hycF	hyfH	0
hycF	hypC	0
hycF	hycG	0
hycF	hyfI	0
hycF	hyfJ	0
hycF	hypA	0
hycF	hycA	0
hycF	focB	0
hycF	hycE	0
hycF	hypE	0
hycF	hyfC	0
hycF	hypD	0
hycF	hyfA	0
hyfI	hyfR	0
hyfI	fhlA	0
hyfI	nsrR	0
hyfI	feaR	0
hyfI	hycB	0
hyfI	hyfF	0
hyfI	hyfH	0
hyfI	hypC	0
hyfI	hycG	0
hyfI	hycF	0
hyfI	hyfJ	0
hyfI	hypA	0
hyfI	hycA	0
hyfI	focB	0
hyfI	hycE	0
hyfI	hypE	0
hyfI	hyfC	0
hyfI	hypD	0
hyfI	hyfA	0
hyfJ	hyfR	0
hyfJ	fhlA	0
hyfJ	nsrR	0
hyfJ	feaR	0
hyfJ	hycB	0
hyfJ	hyfF	0
hyfJ	hyfH	0
hyfJ	hypC	0
hyfJ	hycG	0
hyfJ	hycF	0
hyfJ	hyfI	0
hyfJ	hypA	0
hyfJ	hycA	0
hyfJ	focB	0
hyfJ	hycE	0
hyfJ	hypE	0
hyfJ	hyfC	0
hyfJ	hypD	0
hyfJ	hyfA	0
hypA	hyfR	0
hypA	fhlA	0
hypA	nsrR	0
hypA	feaR	0
hypA	hycB	0
hypA	hyfF	0
hypA	hyfH	0
hypA	hypC	0
hypA	hycG	0
hypA	hycF	0
hypA	hyfI	0
hypA	hyfJ	0
hypA	hycA	0
hypA	focB	0
hypA	hycE	0
hypA	hypE	0
hypA	hyfC	0
hypA	hypD	0
hypA	hyfA	0
hycA	hyfR	0
hycA	fhlA	0
hycA	nsrR	0
hycA	feaR	0
hycA	hycB	0
hycA	hyfF	0
hycA	hyfH	0
hycA	hypC	0
hycA	hycG	0
hycA	hycF	0
hycA	hyfI	0
hycA	hyfJ	0
hycA	hypA	0
hycA	focB	0
hycA	hycE	0
hycA	hypE	0
hycA	hyfC	0
hycA	hypD	0
hycA	hyfA	0
focB	hyfR	0
focB	fhlA	0
focB	nsrR	0
focB	feaR	0
focB	hycB	0
focB	hyfF	0
focB	hyfH	0
focB	hypC	0
focB	hycG	0
focB	hycF	0
focB	hyfI	0
focB	hyfJ	0
focB	hypA	0
focB	hycA	0
focB	hycE	0
focB	hypE	0
focB	hyfC	0
focB	hypD	0
