xylR	lldR	1.0
betI	lldR	1.0
puuR	lldR	1.0
ssb	lldR	1.0
ydeA	lldR	1.0
hybD	lldR	0.9999999556
ackA	lldR	0.9999995940999999
betB	lldD	0.9999974084000001
fadJ	xylR	0.9999959552
betA	lldR	0.9999810156000001
ssb	lldP	0.9999609669
betB	fadJ	0.9999052435
hybD	fadJ	0.9998586548999999
betA	rplC	0.9998364318999999
appA	lldR	0.999832498
betA	ydeA	0.9997349984
puuD	betT	0.9995835672
puuD	puuR	0.9986297579000001
arcA	xylR	0.9985060447
rpsJ	fadJ	0.9969492390000001
fadJ	puuD	0.9958737981999999
lldP	fadJ	0.9881192659999999
betA	ssb	0.9727889356999999
rplC	lldR	0.9682354153
xylR	betB	0.9661770351000001
puuD	lldR	0.9575828536
rpsJ	betI	0.8343401015999999
ackA	betI	0.8079513739
betT	lldD	0.7524789409999999
lldP	rplC	0.7500412465
ssb	rpsJ	0.7095265073
ackA	puuR	0.6679448457
lldP	arcA	0.6340717122999999
lldP	puuR	0.5972899607
puuR	lldP	0.5947769904
puuD	ssb	0.5854570288000001
lldD	puuR	0.5080609634000001
lldD	lldR	0.4602668747
arcA	puuR	0.45738557700000004
ackA	rplC	0.44039117759999996
arcA	puuD	0.3070018381
ackA	puuD	0.2694199264
ackA	lldP	0.2089486439
ackA	ssb	0.1649312086
lldP	puuD	0.1382252755
arcA	puuA	0.1138808022
lldP	lldD	0.10871577310000001
rpsJ	betT	0.08248965066000001
lldR	ackA	0.07997404018
lldR	ssb	0.06597300636
betT	lldR	0.060207052479999995
betT	hybD	0.03948821974
betT	arcA	0.03489734658
lldR	arcA	0.03258148894
rplC	arcA	0.031733099269999995
lldP	lldR	0.026614329920000002
ackA	hybD	0.022684617310000002
xylR	puuR	0.01978110948
betT	puuA	0.0195498955
arcA	lldD	0.017136762150000002
arcA	rplC	0.014521731559999999
betT	betI	0.014451420349999999
lldP	ackA	0.012984058290000001
lldP	hybD	0.010809084270000002
lldD	hybD	0.008629641318
betT	puuD	0.008313708453
xylR	puuA	0.008210563824
betT	rpsJ	0.007339071583
lldR	puuR	0.007303796118
lldR	rplC	0.007095129692
lldR	fadJ	0.007082723259
betT	appA	0.006748077325000001
betT	fadJ	0.006498062957999999
betT	puuR	0.0064776447190000004
betT	rplC	0.0064161521389999995
lldR	lldD	0.006406683141
lldP	puuA	0.0062139439769999995
betT	ydeA	0.005956403478
lldD	arcA	0.005726227877
betT	lldP	0.005439030082000001
betT	ackA	0.004210195059
betT	betB	0.004114040328
lldR	ydeA	0.004111641104
lldR	rpsJ	0.003964590948
betT	ssb	0.0034733429930000003
betT	xylR	0.0034194257160000004
xylR	lldD	0.003371603375
lldR	puuD	0.003143758631
lldD	rplC	0.00261156724
lldR	xylR	0.002518807077
lldD	puuD	0.002483871932
lldD	puuA	0.001562791334
lldD	xylR	0.001068079681
lldR	puuA	0.0009779068495
lldD	ydeA	0.0007463991585
lldR	lldP	0.0007332146377000001
lldD	ackA	0.0006780442062
lldR	betB	0.0006725041483
lldR	betT	0.0005542828942000001
lldR	betA	0.0005226635268
lldD	betB	0.0005140500428
lldR	hybD	0.0004725188247
lldR	appA	0.00045771571239999997
lldD	lldP	0.0003507525247
lldD	ssb	0.0002684935223
betA	betI	0.0002612333978
lldD	rpsJ	0.00024173902409999997
lldD	betA	0.00022637081830000002
lldD	fadJ	0.0002164317615
lldD	appA	0.00021418072599999998
lldD	betI	0.00020730244900000002
appA	puuR	0.0001405239102
arcA	fadJ	4.962498119e-05
betB	puuD	3.5099795749999996e-05
betB	lldP	3.090782484e-05
betB	betT	1.738852092e-05
appA	lldD	1.018382665e-05
arcA	lldP	9.827194276e-06
