0	0.6862612	0.8542823	0.3057912	0.1617572	0.2876836	0.0427901	0.2563606	0.1476362	0.1960626	0.1557342	0.3074941	0.0197918	0.0318873	0.5194415	0.8912768	0.0308019	0.1820396	0.471185	0.1324066	0.2434037
50	0.5100788	0.8440187	0.4841929	0.1817363	0.1111784	0.0286737	0.2259656	0.0959066	0.1792656	0.1791664	0.1439295	0.022383	0.0203315	0.4623047	0.7023891	0.0106991	0.1526752	0.3870708	0.172227	0.3594099
100	0.5854294	0.6055105	0.3119236	0.1859027	0.0722591	0.0333066	0.2325296	0.1024332	0.1793867	0.1817789	0.1963602	0.0163687	0.0175145	0.4370184	0.6594106	0.0126754	0.107753	0.3573728	0.1664805	0.2887999
150	0.6023194	0.7071173	0.3364532	0.2508187	0.05616	0.0385042	0.2354734	0.119961	0.2693663	0.1407295	0.1176495	0.0056823	0.0213587	0.4162269	0.7951261	0.0258075	0.0687075	0.3746898	0.2603103	0.3710909
200	0.576721	0.7067295	0.4156354	0.2141984	0.0380544	0.024713	0.2165	0.2009605	0.1789077	0.1946196	0.1473803	0.0099448	0.0402465	0.4938415	0.630022	0.0229576	0.0925579	0.2979779	0.2371172	0.3908842
250	0.6077996	0.7390512	0.444209	0.1982398	0.029189	0.0264901	0.2970294	0.1366882	0.1682993	0.1045573	0.1151797	0.0102778	0.039468	0.4704709	0.747914	0.0193338	0.0984432	0.4380713	0.1094404	0.2692599
300	0.5053391	0.7744961	0.2320133	0.2349702	0.0528711	0.0506647	0.2117619	0.1821789	0.1936768	0.1431077	0.1685188	0.0145431	0.0528218	0.4946421	0.7244013	0.0273412	0.0829734	0.355916	0.1561136	0.3478483
350	0.7186499	0.8068638	0.2368529	0.1511604	0.0304223	0.1315395	0.2112537	0.1052254	0.1308636	0.1028764	0.1220771	0.0077733	0.0337712	0.4465367	0.7048302	0.0135084	0.0702657	0.2932641	0.1177549	0.316948
400	0.6605862	0.897239	0.3693798	0.1898174	0.038707	0.0560655	0.2547551	0.1016901	0.1526564	0.1139298	0.1391773	0.0089036	0.0195864	0.4569002	0.742049	0.0155344	0.0975179	0.3655146	0.0871059	0.314384
450	0.5652659	0.8898659	0.3033808	0.2004115	0.0206222	0.0368425	0.2444659	0.1616772	0.2257358	0.2191477	0.145798	0.0091958	0.0314031	0.4982253	0.7015828	0.0143823	0.0769382	0.2691648	0.1120521	0.2988978
500	0.5719669	0.6619426	0.4080012	0.181049	0.0577743	0.0398927	0.313954	0.1510376	0.2500305	0.1246177	0.183095	0.0032153	0.0358765	0.4160238	0.6018256	0.0104029	0.1256846	0.3405941	0.1368134	0.3535078
550	0.510783	0.7702237	0.3968621	0.2009054	0.2203952	0.0708152	0.3179216	0.1593324	0.223139	0.1756082	0.1402159	0.0404514	0.0304744	0.3649427	0.7059928	0.0251061	0.1744959	0.3723391	0.1236572	0.2317613
600	0.6029554	0.7016108	0.3440018	0.1723708	0.3417407	0.0533549	0.249344	0.1312016	0.174817	0.1196151	0.1612749	0.0357124	0.0197113	0.4277963	0.6770172	0.0132629	0.1342777	0.3042989	0.1579192	0.2842941
650	0.6329463	0.7446982	0.3892735	0.3092565	0.3019632	0.0784726	0.2017086	0.1106349	0.2453719	0.0881654	0.1437487	0.024461	0.0265929	0.3347328	0.8399557	0.0025871	0.1458604	0.3162369	0.1619225	0.2642324
700	0.6429691	0.6574872	0.3768452	0.2153557	0.2120716	0.0292577	0.2490833	0.1037344	0.1250757	0.1146985	0.0995571	0.0352572	0.033984	0.5010119	0.8956107	0.0078859	0.1215762	0.4044174	0.0930591	0.2789105
750	0.5790269	0.8457332	0.320663	0.1969971	0.3489593	0.0661418	0.2005514	0.0802481	0.1721794	0.1359932	0.1764868	0.0346102	0.059795	0.403638	0.6426801	0.0132392	0.1295155	0.424899	0.1692953	0.3123631
800	0.6111764	0.7286778	0.2863507	0.1584989	0.257152	0.0675956	0.2114278	0.1392039	0.2219527	0.1140438	0.1341607	0.0428493	0.0416294	0.4021968	0.8787374	0.0168442	0.2279988	0.4901144	0.123562	0.2965812
